,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
15779,3896,27.0,4.9,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,22105.354826684004
15780,29695,23.0,4.8,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,23,22097.530443131407
15781,15626,36.0,4.4,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,36,22097.530443131407
15782,30965,27.0,4.9,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,15,22097.530443131407
15783,123,32.0,4.9,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,18,22097.530443131407
15784,17789,21.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,22097.530443131407
15785,41595,24.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Urban,24,22097.530443131407
15786,16770,34.0,3.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,32,22097.530443131407
15787,26191,33.0,4.9,Sunny,Low,2,Meal,electric_scooter,1.0,No,Urban,24,22097.530443131407
15788,21094,,,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,15,22097.530443131407
15789,27129,,,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,17,22097.530443131407
15790,14460,36.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,22097.530443131407
15791,10494,25.0,4.7,Windy,Low,2,Drinks,electric_scooter,1.0,No,Urban,13,22097.530443131407
15792,11855,30.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,22097.530443131407
15793,42155,20.0,4.8,Windy,Jam,0,Drinks,motorcycle,,No,Metropolitian,38,22091.876065461147
15794,6096,29.0,4.7,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,16,22091.876065461147
15795,1768,20.0,3.5,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,35,22091.876065461147
15796,26937,23.0,4.8,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,15,22088.26875078172
15797,35191,22.0,4.8,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,24,22088.26875078172
15798,34586,33.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,22088.26875078172
15799,34914,37.0,4.5,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,22088.26875078172
15800,42906,21.0,5.0,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,28,22088.26875078172
15801,1452,27.0,4.9,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,18,22086.892735957532
15802,29679,39.0,4.7,Fog,High,2,Buffet,motorcycle,2.0,No,Metropolitian,39,22086.892735957532
15803,39717,36.0,3.6,Windy,Jam,1,Meal,scooter,0.0,Yes,Metropolitian,44,22086.892735957532
15804,21283,29.0,4.9,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,20,22085.584758777884
15805,9942,29.0,4.9,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,11,22085.584758777884
15806,37057,30.0,4.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,22085.584758777884
15807,9092,34.0,4.8,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38,22085.584758777884
15808,41780,22.0,4.5,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,11,22085.584758777884
15809,43902,25.0,4.7,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Urban,22,22085.584758777884
15810,11961,21.0,4.6,Fog,Low,2,Buffet,electric_scooter,1.0,No,Urban,16,22085.584758777884
15811,2806,38.0,5.0,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,22085.584758777884
15812,2681,27.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,26,22085.584758777884
15813,12927,,,,,3,Meal,bicycle,1.0,No,Urban,17,22085.584758777884
15814,23358,31.0,4.9,Fog,High,1,Snack,scooter,0.0,No,Urban,26,22085.584758777884
15815,44510,27.0,4.8,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,20,22083.882902550857
15816,29953,20.0,4.9,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,34,22083.882902550857
15817,41273,34.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Urban,30,22083.882902550857
15818,3314,28.0,4.8,Fog,High,2,Buffet,motorcycle,,No,Metropolitian,22,22083.882902550857
15819,23717,39.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,22083.882902550857
15820,32778,20.0,4.9,Windy,High,0,Snack,motorcycle,1.0,No,Urban,39,22083.882902550857
15821,16945,28.0,4.6,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,22083.882902550857
15822,12882,30.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,27,22083.882902550857
15823,10563,36.0,4.8,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,23,22083.882902550857
15824,20978,37.0,4.8,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,18,22083.882902550857
15825,27639,31.0,4.8,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,30,22083.882902550857
15826,45357,21.0,4.6,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,13,22083.882902550857
15827,39950,20.0,4.9,Sunny,Low,1,Drinks,scooter,1.0,No,,20,22083.882902550857
15828,20497,24.0,5.0,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,18,22083.882902550857
15829,23084,,,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,21,22082.27310579508
15830,42465,37.0,4.5,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,29,22082.27310579508
15831,9292,25.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,11,22082.27310579508
15832,15773,31.0,4.6,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,19,22078.972431227747
15833,135,29.0,4.6,Sunny,Jam,2,Meal,electric_scooter,,No,Metropolitian,17,22078.972431227747
15834,6077,20.0,4.6,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,22078.972431227747
15835,24222,29.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,22078.972431227747
15836,12652,22.0,4.6,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,22078.972431227747
15837,11996,24.0,4.7,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16,22078.972431227747
15838,5856,37.0,3.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,22078.972431227747
15839,24336,26.0,4.8,Windy,Jam,1,Snack,scooter,1.0,No,Urban,17,22078.972431227747
15840,33907,33.0,4.5,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,30,22078.972431227747
15841,22446,34.0,4.3,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,22078.972431227747
15842,32425,36.0,4.1,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,37,22078.972431227747
15843,30247,27.0,4.4,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,28,22078.972431227747
15844,26753,30.0,4.4,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,22077.813397737482
15845,10224,24.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,24,22077.813397737482
15846,22696,39.0,4.6,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,26,22077.813397737482
15847,15941,25.0,4.8,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,17,22077.813397737482
15848,30191,21.0,4.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,13,22077.813397737482
15849,33968,23.0,4.9,Windy,High,1,Snack,motorcycle,1.0,No,Urban,19,22077.813397737482
15850,33994,27.0,4.9,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,24,22077.813397737482
15851,12433,33.0,4.8,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Urban,15,22077.813397737482
15852,3237,21.0,5.0,Cloudy,High,0,Buffet,motorcycle,0.0,No,,25,22077.813397737482
15853,23492,36.0,4.3,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,22077.3477682912
15854,44220,38.0,4.2,Windy,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,41,22077.3477682912
15855,40972,37.0,4.6,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,22077.002210665425
15856,25847,,,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,22077.002210665425
15857,17711,36.0,4.6,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,25,22077.002210665425
15858,29487,32.0,3.8,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,38,22077.002210665425
15859,32714,24.0,4.8,Fog,Low,2,Buffet,scooter,0.0,No,Urban,25,22077.002210665425
15860,13712,36.0,4.7,Sunny,Low,2,Drinks,scooter,0.0,No,Urban,24,22077.002210665425
15861,31332,39.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32,22077.002210665425
15862,16747,29.0,4.6,Sunny,Medium,2,Snack,scooter,1.0,No,Urban,17,22077.002210665425
15863,32710,,,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,48,22077.002210665425
15864,18913,24.0,4.3,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,38,22077.002210665425
15865,15105,25.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,44,22076.863205962756
15866,31951,23.0,5.0,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,22076.863205962756
15867,30856,37.0,4.8,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,15,22076.863205962756
15868,23033,26.0,4.5,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,22076.863205962756
15869,14410,29.0,5.0,Fog,Medium,2,Drinks,motorcycle,1.0,No,Urban,17,22076.863205962756
15870,40549,33.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,22076.863205962756
15871,29094,32.0,4.1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,33,22076.863205962756
15872,17461,25.0,4.7,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,47,22073.99766539639
15873,33375,35.0,4.8,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,18,22073.99766539639
15874,12018,23.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,22073.99766539639
15875,26791,35.0,4.7,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,25,22073.99766539639
15876,22241,23.0,4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,14,22073.99766539639
15877,12685,34.0,5.0,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,22073.99766539639
15878,6061,31.0,4.5,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,16,22073.99766539639
15879,11399,38.0,4.8,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,26,22073.99766539639
15880,21344,21.0,4.5,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,26,22073.99766539639
15881,45037,34.0,4.3,Fog,Jam,2,Buffet,scooter,0.0,Yes,Metropolitian,47,22073.99766539639
15882,11423,23.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,22073.99766539639
15883,26378,21.0,4.5,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,22073.99766539639
15884,18534,35.0,4.8,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,22073.940643970647
15885,32308,37.0,5.0,Fog,High,1,Buffet,scooter,1.0,No,Metropolitian,26,22073.940643970647
15886,41645,21.0,4.6,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,15,22073.940643970647
15887,28492,33.0,5.0,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,22073.940643970647
15888,11486,23.0,4.9,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,22073.940643970647
15889,5887,30.0,4.9,Sunny,Jam,2,Meal,scooter,,No,Metropolitian,17,22073.940643970647
15890,17917,33.0,3.5,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Urban,43,22073.940643970647
15891,1517,39.0,4.6,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,22073.940643970647
15892,10297,34.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,22073.940643970647
15893,11971,28.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,22073.940643970647
15894,14538,32.0,4.7,Stormy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,32,22073.940643970647
15895,29775,20.0,4.5,Stormy,Low,2,Meal,electric_scooter,0.0,No,Urban,14,22073.940643970647
15896,2380,22.0,4.5,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,16,22073.408978060157
15897,1236,39.0,4.8,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,29,22073.408978060157
15898,44366,26.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,19,22073.252161466415
15899,30176,28.0,4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,22073.252161466415
15900,32246,32.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,22073.252161466415
15901,36415,28.0,4.9,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24,22072.510820559502
15902,8796,25.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,23,22072.510820559502
15903,571,39.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,22072.510820559502
15904,5404,38.0,4.8,Windy,Low,2,Drinks,electric_scooter,1.0,No,Urban,20,22070.804157370632
15905,30726,22.0,4.7,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,22070.804157370632
15906,43834,30.0,4.5,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,28,22070.804157370632
15907,35600,27.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,28,22070.804157370632
15908,42910,31.0,4.6,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,22070.804157370632
15909,23362,23.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,35,22070.804157370632
15910,13217,24.0,4.3,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,22070.804157370632
15911,23973,38.0,4.7,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,38,22070.804157370632
15912,35071,33.0,4.4,Windy,Jam,0,Meal,motorcycle,2.0,No,Urban,40,22070.804157370632
15913,24453,39.0,4.7,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,22070.804157370632
15914,38190,27.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,11,22066.588123877926
15915,25866,33.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24,22066.588123877926
15916,22977,32.0,5.0,Stormy,Jam,0,Snack,motorcycle,2.0,No,Urban,41,22066.588123877926
15917,26595,22.0,4.9,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,22,22066.588123877926
15918,3724,20.0,4.6,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,26,22066.588123877926
15919,25,32.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,30,22066.588123877926
15920,38252,32.0,5.0,Windy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,47,22066.588123877926
15921,38976,34.0,4.6,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,20,22066.588123877926
15922,30000,27.0,4.8,Sunny,High,1,Drinks,motorcycle,0.0,No,Urban,10,22066.588123877926
15923,21734,24.0,4.7,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16,22066.588123877926
15924,18382,38.0,4.3,Cloudy,Low,0,Snack,motorcycle,1.0,No,,38,22066.588123877926
15925,24218,37.0,4.1,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,22065.73703379518
15926,1365,29.0,4.9,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,26,22065.73703379518
15927,23807,30.0,4.3,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Urban,31,22065.73703379518
15928,16582,26.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,22065.73703379518
15929,43695,35.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,22065.73703379518
15930,3204,39.0,4.9,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,32,22065.73703379518
15931,28210,21.0,4.6,Stormy,Low,0,Buffet,motorcycle,,No,Urban,20,22065.73703379518
15932,27441,38.0,4.2,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,22065.73703379518
15933,38121,39.0,5.0,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,28,22065.73703379518
15934,4442,39.0,4.7,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,26,22065.73703379518
15935,14094,33.0,4.6,Windy,Low,2,Snack,scooter,0.0,No,Urban,23,22065.73703379518
15936,41036,24.0,4.7,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,22065.73703379518
15937,31830,20.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,22065.73703379518
15938,26775,20.0,4.7,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,38,22065.73703379518
15939,15237,21.0,4.6,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Urban,22,22065.73703379518
15940,13346,23.0,4.5,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,22,22065.603826269573
15941,19350,22.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,19,22065.603826269573
15942,14391,,,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,26,22065.603826269573
15943,2065,37.0,4.9,Windy,Jam,1,Snack,scooter,0.0,No,Urban,29,22065.603826269573
15944,39473,39.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,28,22065.603826269573
15945,13678,22.0,4.5,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,28,22065.603826269573
15946,44333,38.0,4.1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,31,22065.30370843198
15947,5061,22.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,28,22065.30370843198
15948,27620,34.0,4.7,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,27,22065.30370843198
15949,18243,26.0,4.5,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,12,22065.30370843198
15950,16893,29.0,5.0,Sunny,Low,2,Meal,scooter,0.0,No,Urban,15,22065.30370843198
15951,21331,39.0,4.7,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,21,22065.30370843198
15952,4975,39.0,4.7,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Urban,25,22065.30370843198
15953,17875,38.0,4.7,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,29,22065.30370843198
15954,7639,27.0,4.8,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,38,22065.30370843198
15955,17415,,,,,3,Drinks,electric_scooter,0.0,No,Metropolitian,26,22065.30370843198
15956,13437,28.0,4.8,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,15,22065.123643224913
15957,32721,39.0,4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,22065.123643224913
15958,44815,37.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47,22065.123643224913
15959,33447,,,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,18,22065.123643224913
15960,2792,,,,,3,Meal,bicycle,1.0,No,Metropolitian,29,22065.123643224913
15961,10897,20.0,4.8,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,22065.123643224913
15962,5207,32.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,30,22065.123643224913
15963,31123,30.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,34,22065.123643224913
15964,11299,23.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,22065.123643224913
15965,19081,36.0,4.6,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,25,22065.123643224913
15966,12726,23.0,5.0,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,26,22064.83295357739
15967,40756,28.0,4.9,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,22064.83295357739
15968,4651,,,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,22064.83295357739
15969,14047,34.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,22064.83295357739
15970,34504,33.0,4.2,Fog,Jam,2,Buffet,electric_scooter,1.0,Yes,Metropolitian,38,22064.83295357739
15971,15131,29.0,4.1,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,38,22064.83295357739
15972,16579,25.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,17,22064.83295357739
15973,6624,29.0,4.8,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,26,22064.83295357739
15974,38960,26.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,22064.83295357739
15975,25803,29.0,4.7,Sunny,High,2,Buffet,scooter,1.0,No,,16,22060.886165012373
15976,15817,28.0,4.7,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,18,22060.886165012373
15977,7712,35.0,4.9,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,33,22060.886165012373
15978,34585,36.0,4.7,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,28,22060.886165012373
15979,29979,,,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,22060.886165012373
15980,1017,35.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,51,22060.886165012373
15981,855,20.0,4.9,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,22060.886165012373
15982,37658,38.0,4.8,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,22060.886165012373
15983,15963,25.0,3.7,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,46,22060.886165012373
15984,40010,22.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,22060.886165012373
15985,36351,27.0,4.0,Cloudy,High,1,Snack,scooter,,No,Metropolitian,33,22060.119694599915
15986,5719,23.0,5.0,Sunny,High,2,Drinks,scooter,1.0,No,Urban,14,22060.119694599915
15987,17286,39.0,4.7,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,20,22060.119694599915
15988,6501,25.0,4.6,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,27,22060.119694599915
15989,8192,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,24,22060.119694599915
15990,31825,21.0,4.5,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17,22060.119694599915
15991,15104,36.0,4.3,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,22060.119694599915
15992,16897,29.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,20,22060.119694599915
15993,23743,34.0,4.7,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,22060.119694599915
15994,17986,30.0,5.0,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,22060.119694599915
15995,15759,30.0,5.0,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,30,22060.119694599915
15996,39940,33.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,22059.13559596974
15997,43835,32.0,4.5,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,22059.13559596974
15998,33803,32.0,3.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,22059.13559596974
15999,19885,37.0,4.5,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22,22059.13559596974
16000,22036,35.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,22059.13559596974
16001,8443,32.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,31,22059.13559596974
16002,23282,28.0,4.7,Stormy,Low,2,Meal,motorcycle,0.0,,Urban,10,22059.13559596974
16003,19299,20.0,4.6,Cloudy,Low,2,Meal,scooter,0.0,No,Urban,12,22059.13559596974
16004,28194,21.0,4.7,Windy,Medium,2,Meal,motorcycle,1.0,No,Urban,29,22059.13559596974
16005,10614,27.0,4.7,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,27,22059.13559596974
16006,40598,34.0,4.5,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,22,22059.13559596974
16007,3718,,,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,49,22059.13559596974
16008,5888,32.0,4.7,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,17,22059.13559596974
16009,40990,36.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,28,22059.13559596974
16010,27705,33.0,4.7,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,22059.13559596974
16011,36235,36.0,4.8,Sandstorms,Low,1,Drinks,scooter,1.0,No,Urban,26,22057.43452782207
16012,44196,24.0,4.9,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,28,22057.43452782207
16013,10114,20.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,22057.43452782207
16014,4412,21.0,4.8,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,18,22057.43452782207
16015,41290,24.0,4.6,Fog,Low,1,Drinks,scooter,1.0,No,Urban,12,22057.43452782207
16016,24848,34.0,4.9,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,32,22057.43452782207
16017,38501,21.0,4.9,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,22057.43452782207
16018,24886,29.0,4.4,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,38,22057.43452782207
16019,38415,,,Cloudy,Jam,0,Meal,motorcycle,3.0,Yes,Semi-Urban,47,22057.43452782207
16020,30465,20.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,11,22057.43452782207
16021,32681,31.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,23,22057.43452782207
16022,11184,35.0,4.8,Stormy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,54,22057.43452782207
16023,8455,35.0,4.7,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,21,22057.43452782207
16024,37369,31.0,3.6,Windy,Jam,2,Meal,scooter,1.0,No,Urban,31,22057.01835974022
16025,15584,33.0,4.1,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,34,22057.01835974022
